CustID,Address,Age,Callcard,Callid,Callwait,Cardmon,Cardten,Confer,Custcat,Ebill,Education,Employ,Equip,Equipmon,Equipten,Forward,GeFemaleder,Income,Internet,lnInc,LogLong,LongMon,LongTen,Marital,Multline,Pager,Region,Reside,Retire,Tenure,Tollfree,Tollmon,Tollten,Voice,Wireless,Wiremon,Wireten
C00933,2,30,Y,N,N,11.75,680,N,C2,N,E4,2,Y,32.25,1939.15,N,Male,34,N,3.526,2.815,16.7,1020.35,N,Y,N,R2,1,N,59,N,0,0,Y,N,0,0
C00934,11,47,Y,Y,N,10.75,570,Y,C3,N,E1,11,N,0,0,N,Female,37,N,3.611,2.691,14.75,786.2,N,N,N,R3,1,N,55,Y,20.25,1170.75,N,N,0,0
C00935,0,22,N,N,N,0,0,N,C2,Y,E3,0,Y,29.35,514.15,N,Male,26,N,3.258,1.411,4.1,64.95,N,Y,N,R2,3,N,16,N,0,0,N,N,0,0
C00936,1,23,Y,Y,Y,16.5,450,Y,C4,Y,E3,1,Y,58.7,1712.5,Y,Male,31,Y,3.434,2.809,16.6,520.4,Y,N,Y,R3,2,N,31,Y,19,537.4,Y,Y,51.35,1533.9
C00937,5,27,Y,Y,Y,17.25,255,Y,C4,Y,E4,2,Y,42.75,615.4,Y,Male,41,Y,3.714,1.932,6.9,100.9,N,N,Y,R2,1,N,16,Y,15.75,278.5,Y,Y,30.95,450.45
C00938,31,66,Y,N,N,25.5,1750,N,C1,N,E2,15,N,0,0,N,Female,49,N,3.892,3.14,23.1,1566.8,Y,N,N,R3,2,N,69,Y,29.25,2063.45,N,N,0,0
C00939,20,39,Y,Y,Y,8.75,475,Y,C3,N,E4,9,N,0,0,Y,Female,110,N,4.7,2.893,18.05,812.65,N,Y,Y,R3,1,N,48,Y,30.25,1472.7,N,Y,30.4,1503.95
C00940,4,40,Y,Y,Y,27.5,570,Y,C3,N,E3,5,N,0,0,Y,Male,39,N,3.664,1.399,4.05,117.05,Y,N,Y,R2,2,N,24,Y,25.75,628.05,N,Y,22.5,529.1
C00941,3,24,N,N,N,0,0,N,C1,N,E4,1,Y,23.25,169.75,Y,Male,26,N,3.258,2.035,7.65,75.25,Y,N,N,R2,3,N,9,N,0,0,N,N,0,0
C00942,10,37,Y,Y,N,18.75,1160,N,C2,N,E4,1,Y,37.2,2302.4,N,Male,43,N,3.761,2.219,9.2,539.65,Y,Y,N,R1,3,N,62,N,0,0,N,N,0,0
C00943,10,41,Y,Y,Y,41.75,3085,N,C3,N,E2,23,N,0,0,Y,Male,73,N,4.29,3.486,32.65,2412.6,Y,Y,N,R2,2,N,71,N,0,0,N,N,0,0
C00944,19,38,Y,Y,Y,9.75,215,N,C4,N,E4,13,Y,34.4,711.4,Y,Female,237,Y,5.468,1.792,6,164.2,N,N,Y,R2,1,N,20,Y,21.25,473.4,N,Y,26.9,491.1
C00945,28,61,Y,Y,Y,8.75,395,Y,C3,N,E1,8,N,0,0,Y,Female,21,N,3.045,2.763,15.85,757.4,Y,N,N,R2,2,N,49,Y,24.75,1228.85,N,N,0,0
C00946,2,36,N,N,N,0,0,N,C1,Y,E5,10,Y,39.1,1225.35,N,Female,41,Y,3.714,1.423,4.15,93.25,N,N,N,R1,1,N,33,N,0,0,Y,Y,27.05,841.95
C00947,14,48,Y,Y,Y,22.75,910,Y,C4,Y,E3,5,Y,54.2,2100.25,Y,Male,27,N,3.296,2.803,16.5,692.2,Y,Y,N,R3,3,N,42,Y,36,1540.15,Y,Y,28.4,1199.95
C00948,0,28,N,Y,Y,0,0,Y,C3,N,E3,0,N,0,0,N,Female,58,N,4.06,1.758,5.8,163.65,Y,N,N,R3,2,N,27,Y,22.5,566.15,N,N,0,0
C00949,13,38,Y,Y,Y,48.5,140,Y,C3,N,E2,4,N,0,0,Y,Female,54,N,3.989,1.558,4.75,21.75,Y,N,N,R2,2,N,4,Y,26.25,115,Y,Y,24.45,50.45
C00950,10,42,Y,Y,Y,18.5,665,Y,C3,N,E1,22,N,0,0,Y,Male,115,N,4.745,2.715,15.1,494.45,N,N,N,R2,1,N,37,N,0,0,N,N,0,0
C00951,1,24,N,N,N,0,0,N,C1,N,E2,2,N,0,0,N,Female,17,N,2.833,1.163,3.2,9.9,N,N,N,R3,3,N,4,N,0,0,N,N,0,0
C00952,8,49,Y,Y,Y,53.25,325,Y,C3,N,E1,0,N,0,0,Y,Male,36,N,3.584,2.18,8.85,77,N,N,N,R3,1,N,7,Y,19.5,123.3,N,N,0,0
C00953,10,35,N,N,N,0,0,N,C2,Y,E5,6,Y,30.3,711.2,N,Male,41,Y,3.714,1.194,3.3,88.65,Y,Y,N,R3,2,N,24,N,0,0,N,N,0,0
C00954,25,54,Y,Y,Y,8.75,365,Y,C3,N,E3,33,N,0,0,Y,Male,171,N,5.142,2.203,9.05,385.2,N,N,N,R2,1,N,45,Y,18.5,845.65,N,N,0,0
C00955,1,21,N,N,N,0,0,N,C1,N,E3,0,N,0,0,N,Male,36,N,3.584,1.163,3.2,13.55,Y,N,N,R1,4,N,3,N,0,0,N,N,0,0
C00956,5,59,Y,N,Y,11.75,150,Y,C4,Y,E2,37,N,0,0,Y,Male,207,N,5.333,2.008,7.45,112.8,N,N,Y,R1,2,N,16,Y,15.5,280.85,N,N,0,0
C00957,14,49,Y,Y,Y,23.5,155,Y,C4,Y,E4,9,Y,59.3,459.15,Y,Male,134,Y,4.898,1.099,3,36.2,N,Y,Y,R1,1,N,8,Y,30.5,226.3,Y,Y,60.3,444.65
C00958,0,19,N,N,N,0,0,N,C2,N,E2,0,Y,22.15,274.7,N,Male,15,N,2.708,1.766,5.85,102.45,Y,Y,N,R2,4,N,12,N,0,0,N,N,0,0
C00959,48,75,Y,N,N,109.25,7515,N,C2,N,E2,6,N,0,0,N,Male,14,N,2.639,3.619,37.3,2686.25,N,Y,N,R3,1,Y,72,N,0,0,N,N,0,0
C00960,24,44,Y,Y,Y,25,1735,Y,C3,N,E2,18,N,0,0,Y,Female,87,N,4.466,2.939,18.9,1399.3,Y,Y,N,R1,3,N,70,Y,47.5,3310.4,Y,N,0,0
C00961,1,25,Y,N,N,5.5,270,N,C2,Y,E5,0,Y,43.15,2054.95,N,Male,27,Y,3.296,2.293,9.9,496.95,N,Y,Y,R1,1,N,49,N,0,0,Y,Y,26.9,1252.85
C00962,10,42,Y,Y,Y,23.5,185,Y,C4,Y,E4,9,Y,44.35,427.75,Y,Male,294,Y,5.684,1.579,4.85,32.75,Y,Y,Y,R1,6,N,10,Y,27.5,285.35,Y,Y,36.85,330.55
C00963,3,27,Y,Y,Y,23,415,Y,C4,N,E2,4,N,0,0,Y,Female,35,N,3.555,1.686,5.4,116.2,Y,N,Y,R1,6,N,19,Y,20.5,398.15,Y,N,0,0
C00964,27,59,Y,N,N,13.25,820,Y,C2,Y,E3,31,N,0,0,Y,Male,732,N,6.596,2.317,10.15,600.5,N,Y,N,R1,1,N,65,N,0,0,Y,N,0,0
C00965,3,24,Y,Y,Y,17.5,500,Y,C3,N,E1,7,N,0,0,Y,Female,23,N,3.135,2.322,10.2,319.65,Y,N,N,R2,2,N,29,Y,32.25,885.15,N,N,0,0
C00966,25,67,Y,N,Y,18.25,1175,Y,C3,N,E1,23,N,0,0,Y,Male,110,N,4.7,3.522,33.85,2255.65,Y,N,N,R3,2,N,71,Y,21.75,1487.7,N,N,0,0
C00967,0,58,Y,N,N,13.25,805,N,C2,Y,E4,21,Y,23.85,1395.1,N,Male,63,N,4.143,2.794,16.35,1012.55,N,Y,N,R3,3,N,60,Y,28,1581.7,N,N,0,0
C00968,44,64,Y,Y,Y,24,1210,Y,C4,N,E3,7,Y,48.75,2570.65,Y,Female,43,Y,3.761,2.553,12.85,647.95,N,Y,Y,R3,1,N,52,Y,28.5,1542.25,Y,Y,37.15,1846.5
C00969,5,29,Y,N,N,37,2165,Y,C2,N,E2,11,N,0,0,N,Female,48,N,3.871,2.865,17.55,1035.95,Y,Y,N,R1,4,N,61,N,0,0,N,N,0,0
C00970,12,42,N,N,N,0,0,N,C2,N,E4,5,N,0,0,Y,Female,26,Y,3.258,2.393,10.95,482.4,Y,Y,N,R3,4,N,41,N,0,0,N,N,0,0
C00971,12,46,Y,Y,Y,33,820,Y,C4,Y,E2,6,N,0,0,Y,Female,43,N,3.761,2.489,12.05,307.75,N,N,Y,R1,1,N,24,Y,48.25,1079.05,Y,Y,28.15,662.2
C00972,7,35,Y,Y,N,11.25,155,Y,C4,Y,E2,11,Y,29.15,501.05,Y,Female,66,Y,4.19,1.639,5.15,79.05,N,Y,Y,R2,1,N,17,N,0,0,Y,Y,28.05,484.2
C00973,8,30,Y,Y,Y,9.75,150,Y,C4,Y,E2,11,N,0,0,Y,Female,90,Y,4.5,1.995,7.35,125.8,Y,N,Y,R1,5,N,15,Y,18.5,265.55,N,Y,23,375.9
C00974,23,43,N,N,N,0,0,N,C2,N,E5,4,Y,21.95,597.65,N,Male,51,Y,3.932,2.067,7.9,267.6,N,Y,N,R1,1,N,26,N,0,0,N,N,0,0
C00975,29,48,Y,Y,Y,13.5,745,Y,C3,N,E2,26,N,0,0,Y,Male,100,N,4.605,3.195,24.4,1567.6,N,N,N,R1,1,N,60,Y,42.25,2481.25,N,N,0,0
C00976,5,33,N,N,N,0,0,N,C1,N,E4,6,N,0,0,N,Male,53,N,3.97,0.668,1.95,1.95,N,N,N,R2,1,N,1,N,0,0,N,N,0,0
C00977,5,50,N,N,N,0,0,N,C2,Y,E2,0,Y,23.55,131.2,N,Female,37,N,3.611,1.677,5.35,38.4,N,Y,N,R2,1,N,6,N,0,0,N,N,0,0
C00978,17,36,Y,Y,Y,13.75,405,Y,C3,N,E1,4,N,0,0,Y,Female,50,N,3.912,2.322,10.2,326.8,Y,N,N,R2,2,N,34,Y,24.5,824.25,N,N,0,0
C00979,2,31,Y,Y,Y,9.25,335,Y,C4,N,E2,7,N,0,0,Y,Male,42,N,3.738,2.38,10.8,407.55,Y,N,Y,R3,4,N,38,Y,22.25,772.5,Y,N,0,0
C00980,17,69,Y,Y,Y,21,1025,Y,C4,Y,E3,39,Y,37.5,1766.9,Y,Male,228,Y,5.429,2.38,10.8,464.35,Y,Y,Y,R1,4,N,47,Y,35.5,1670.95,Y,Y,50.9,2404.8
C00981,6,35,Y,Y,Y,18.5,95,Y,C4,N,E4,3,Y,39.35,190.3,Y,Male,28,Y,3.332,1.179,3.25,9.35,Y,N,Y,R2,3,N,6,Y,23,103.3,N,Y,30.3,154.55
C00982,9,70,Y,Y,Y,43,2865,Y,C4,Y,E2,39,N,0,0,Y,Male,115,N,4.745,3.29,26.85,1749.6,Y,Y,N,R1,2,Y,65,Y,26,1629.65,Y,Y,33.75,2213.65
C00983,32,53,Y,Y,Y,21,1260,Y,C3,N,E1,28,N,0,0,Y,Female,93,N,4.533,2.592,13.35,806.35,N,N,N,R1,1,N,60,Y,39.5,2493.9,N,N,0,0
C00984,4,25,Y,N,N,31,540,Y,C1,N,E2,7,N,0,0,N,Male,26,N,3.258,1.194,3.3,50.35,N,N,N,R3,3,N,18,Y,27.5,531.1,N,N,0,0
C00985,6,34,N,N,N,0,0,N,C1,N,E1,0,N,0,0,N,Male,18,Y,2.89,0.47,1.6,1.6,Y,N,N,R1,2,N,1,N,0,0,N,N,0,0
C00986,14,34,N,N,N,0,0,N,C2,Y,E4,0,Y,32.35,1446.45,N,Female,43,Y,3.761,1.879,6.55,315.2,Y,Y,N,R3,4,N,45,N,0,0,N,N,0,0
C00987,1,39,Y,N,N,11.5,785,N,C2,N,E2,15,N,0,0,N,Male,66,N,4.19,2.451,11.6,785.7,N,Y,N,R3,1,N,66,N,0,0,N,N,0,0
C00988,5,41,N,Y,N,0,0,N,C1,N,E4,6,N,0,0,N,Female,53,N,3.97,1.864,6.45,157.3,N,N,N,R1,1,N,19,N,0,0,N,N,0,0
C00989,13,36,N,N,Y,0,0,N,C1,Y,E4,4,Y,31.75,477.8,Y,Female,58,N,4.06,1.579,4.85,89.95,N,N,N,R2,1,N,16,Y,18,286.4,N,N,0,0
C00990,0,25,Y,Y,Y,11.25,5,Y,C4,Y,E4,0,Y,34.25,47.65,N,Male,65,Y,4.174,1.194,3.3,5.9,N,N,N,R1,1,N,3,N,0,0,Y,N,0,0
C00991,2,37,N,N,N,0,0,N,C2,Y,E3,14,Y,25,1064.75,N,Male,57,N,4.043,2.38,10.8,508.8,N,Y,N,R2,1,N,45,N,0,0,N,N,0,0
C00992,7,50,Y,N,N,13,345,N,C1,N,E1,3,N,0,0,Y,Female,25,N,3.219,2.698,14.85,378.85,Y,N,N,R3,2,N,28,N,0,0,N,N,0,0
C00993,10,34,Y,Y,Y,35,1390,Y,C4,N,E3,13,N,0,0,Y,Male,51,N,3.932,2.067,7.9,304.45,Y,N,Y,R3,4,N,39,Y,78.75,3104.5,Y,Y,38.8,1407.85
C00994,5,29,N,N,N,0,0,N,C2,Y,E3,4,Y,25.8,780.85,N,Male,26,Y,3.258,1.91,6.75,195.2,N,Y,N,R3,2,N,34,N,0,0,N,N,0,0
C00995,33,65,Y,Y,Y,66.25,4585,N,C3,N,E1,41,N,0,0,Y,Male,71,N,4.263,3.982,53.65,4036.9,Y,Y,N,R3,4,Y,72,Y,22.5,1717.45,N,N,0,0
C00996,9,37,N,N,N,0,0,Y,C1,Y,E2,7,N,0,0,N,Female,44,N,3.784,2.42,11.25,359.35,N,N,N,R3,1,N,32,N,0,0,N,N,0,0
C00997,1,37,Y,N,N,13.5,820,N,C2,Y,E4,9,Y,39.25,2383.1,N,Male,45,Y,3.807,2.705,14.95,974.15,Y,Y,N,R3,6,N,63,N,0,0,Y,N,0,0
C00998,16,42,Y,N,N,16,1020,N,C2,Y,E4,12,Y,33,2200.15,N,Female,89,Y,4.489,3.243,25.6,1759.6,N,Y,N,R2,1,N,68,N,0,0,N,N,0,0
C00999,33,57,Y,Y,Y,18.75,1320,Y,C4,Y,E2,0,N,0,0,Y,Male,15,Y,2.708,2.779,16.1,1120.35,Y,Y,Y,R1,2,N,68,Y,49,3330.85,Y,Y,50.6,3229.2
C01000,15,38,Y,N,Y,10.75,545,N,C2,Y,E3,6,N,0,0,Y,Male,20,Y,2.996,2.489,12.05,547.05,Y,Y,N,R3,4,N,53,N,0,0,N,Y,20.25,1048.4
C01001,4,35,Y,N,N,30,2020,Y,C2,N,E2,9,N,0,0,N,Female,48,N,3.871,3.775,43.6,3040.8,Y,Y,N,R2,3,N,70,N,0,0,N,N,0,0
C01002,23,52,Y,Y,Y,9.25,570,Y,C3,N,E1,0,Y,29.95,1758.4,Y,Female,19,N,2.944,2.901,18.2,1037.65,Y,Y,N,R2,2,N,61,Y,24.75,1568.4,N,N,0,0
C01003,14,61,Y,N,N,11.25,595,N,C1,N,E1,16,N,0,0,N,Male,12,N,2.485,2.824,16.85,881.65,Y,N,N,R2,2,Y,56,N,0,0,N,N,0,0
C01004,7,38,N,Y,Y,0,0,N,C4,N,E3,8,Y,39.55,1758.7,N,Male,18,Y,2.89,2.241,9.4,411.15,Y,Y,Y,R3,3,N,43,N,0,0,Y,Y,29.4,1159.3
C01005,16,43,Y,Y,Y,6.5,25,Y,C3,N,E3,17,N,0,0,Y,Male,72,N,4.277,1.714,5.55,23.9,N,N,N,R3,1,N,5,Y,15.75,62.25,N,N,0,0
C01006,2,35,Y,N,N,19,1150,N,C2,N,E2,8,N,0,0,N,Male,28,N,3.332,2.915,18.45,1152.7,Y,Y,N,R3,2,N,62,N,0,0,N,N,0,0
C01007,22,48,Y,Y,Y,17,1050,Y,C4,N,E3,21,N,0,0,Y,Male,106,N,4.663,2.569,13.05,760.95,Y,Y,Y,R3,3,N,60,Y,44.25,2601.85,Y,Y,69.55,4154.55
C01008,16,42,N,N,N,0,0,N,C2,Y,E3,17,Y,29.7,1151.35,N,Female,108,Y,4.682,1.599,4.95,205.65,Y,Y,N,R1,4,N,40,N,0,0,N,N,0,0
C01009,14,34,N,N,N,0,0,N,C2,N,E3,9,N,0,0,N,Male,51,Y,3.932,1.732,5.65,126.4,N,Y,N,R1,1,N,20,N,0,0,N,N,0,0
C01010,2,49,Y,Y,Y,38.75,1655,Y,C4,,E2,8,N,0,0,Y,Male,66,N,4.19,1.447,4.25,184.9,Y,Y,Y,R2,4,N,44,Y,43.25,1980.05,Y,Y,39.55,1655.9
C01011,2,36,N,Y,N,0,0,Y,C3,N,E1,4,N,0,0,Y,Male,34,N,3.526,1.253,3.5,14.2,Y,N,N,R3,2,N,5,Y,19.5,105.9,N,N,0,0
C01012,16,57,Y,N,N,8.5,285,N,C1,N,E1,1,N,0,0,N,Female,19,N,2.944,1.981,7.25,200.1,Y,N,N,R1,4,N,30,N,0,0,N,N,0,0
C01013,3,28,Y,Y,Y,16.5,60,Y,C4,N,E5,1,Y,44.65,184.25,Y,Female,39,Y,3.664,1.548,4.7,30.75,Y,Y,Y,R1,6,N,5,Y,24.25,131.9,Y,Y,32.5,106.2
C01014,12,39,N,N,N,0,0,N,C1,Y,E4,10,Y,28.95,450.2,N,Male,45,N,3.807,2.158,8.65,133.1,N,N,N,R2,1,N,17,N,0,0,N,N,0,0
C01015,0,23,N,Y,Y,0,0,Y,C3,N,E2,1,N,0,0,N,Male,24,Y,3.178,2.592,13.35,397.4,Y,N,N,R1,4,N,30,Y,22.5,636.35,N,N,0,0
C01016,55,77,Y,N,Y,26.75,1755,N,C1,N,E1,45,N,0,0,N,Male,49,N,3.892,3.233,25.35,1692,N,N,N,R3,1,Y,67,N,0,0,N,N,0,0
C01017,7,54,Y,N,N,10.5,220,N,C1,Y,E3,10,Y,28.7,675.4,N,Male,84,Y,4.431,2.438,11.45,288.05,Y,N,N,R1,2,N,24,N,0,0,N,N,0,0
C01018,9,32,Y,Y,Y,12.75,655,N,C2,Y,E4,5,N,0,0,N,Female,73,N,4.29,3.374,29.2,1726.6,N,Y,N,R3,1,N,59,Y,21.5,1231.9,N,N,0,0
C01019,0,31,N,N,N,0,0,N,C2,N,E4,2,N,0,0,N,Female,22,N,3.091,1.579,4.85,88.9,Y,Y,N,R1,3,N,19,N,0,0,N,N,0,0
C01020,22,53,Y,N,N,11.75,500,Y,C2,N,E2,25,N,0,0,N,Female,94,N,4.543,2.538,12.65,488.15,Y,Y,N,R1,2,N,41,N,0,0,N,N,0,0
C01021,11,36,N,N,N,0,0,Y,C1,N,E2,0,N,0,0,N,Female,31,N,3.434,0.833,2.3,30.5,N,N,N,R3,1,N,13,N,0,0,N,N,0,0
C01022,23,49,Y,N,N,33.25,2345,N,C2,N,E1,27,N,0,0,N,Male,102,N,4.625,3.717,41.15,3098.55,Y,Y,N,R2,6,N,72,N,0,0,N,N,0,0
C01023,25,45,Y,Y,Y,13.25,900,Y,C4,N,E4,20,N,0,0,Y,Male,98,N,4.585,3.409,30.25,2182.65,Y,Y,Y,R2,2,N,72,N,0,0,Y,Y,42.85,2940.35
C01024,7,37,Y,Y,Y,34,1660,Y,C3,N,E1,2,N,0,0,Y,Male,25,N,3.219,1.686,5.4,291.5,Y,N,N,R3,6,N,53,Y,52,2794.95,N,N,0,0
C01025,1,26,N,Y,N,0,0,N,C3,N,E2,0,N,0,0,Y,Male,25,N,3.219,1.482,4.4,71.2,Y,N,N,R2,3,N,14,N,0,0,N,N,0,0
C01026,5,30,Y,Y,Y,37.25,1215,Y,C3,N,E1,0,N,0,0,Y,Female,22,N,3.091,1.714,5.55,211.05,Y,N,Y,R3,2,N,33,Y,33.75,1129.25,N,Y,30,946.8
C01027,3,40,Y,Y,Y,14,555,,C3,N,E4,12,N,0,0,Y,Male,73,N,4.29,2.303,10,376.6,Y,Y,N,R1,4,N,40,N,0,0,Y,Y,27.15,1035.5
C01028,22,67,Y,Y,Y,19,1135,Y,C3,N,E2,12,N,0,0,Y,Female,9,N,2.197,2.893,18.05,1140.2,N,N,N,R3,1,Y,63,N,0,0,N,N,0,0
C01029,26,50,Y,Y,Y,10.25,570,Y,C4,N,E2,19,N,0,0,Y,Male,239,N,5.476,3.068,21.5,1377,Y,N,Y,R3,2,N,60,Y,77.75,4628.5,Y,Y,64.2,3756.15
C01030,19,39,Y,N,N,21.25,835,Y,C2,N,E4,6,N,0,0,N,Female,29,Y,3.367,1.783,5.95,227.85,N,Y,N,R2,1,N,39,N,0,0,N,N,0,0
C01031,7,31,Y,Y,Y,14.5,395,Y,C3,N,E3,7,N,0,0,Y,Male,30,N,3.401,2.028,7.6,240.85,N,N,Y,R3,1,N,29,Y,33.75,937.85,N,N,0,0
C01032,0,18,Y,Y,Y,23.5,15,Y,C3,N,E2,0,N,0,0,Y,Female,20,N,2.996,1.322,3.75,4.45,N,N,Y,R1,1,N,2,Y,22.25,44.65,N,Y,27.1,25.65
C01033,9,35,Y,Y,Y,22.75,120,N,C4,Y,E3,8,Y,37.9,140.35,N,Male,59,Y,4.078,1.131,3.1,21.45,Y,N,Y,R3,5,N,5,Y,18.5,114.8,N,Y,26.4,109.6
C01034,4,26,N,N,N,0,0,N,C1,N,E1,4,N,0,0,N,Male,25,N,3.219,1.308,3.7,38.2,Y,N,N,R2,3,N,10,N,0,0,N,N,0,0
C01035,0,24,Y,N,Y,10.5,205,N,C4,Y,E4,0,Y,36.3,738.9,Y,Male,30,Y,3.401,2.879,17.8,374.05,Y,Y,N,R1,5,N,21,Y,23.75,513.65,Y,Y,31.75,642.2
C01036,8,31,Y,N,N,12,490,N,C1,N,E1,3,N,0,0,N,Female,16,N,2.773,2.667,14.4,632.95,N,N,N,R3,1,N,44,N,0,0,N,N,0,0
C01037,7,26,N,N,N,0,0,N,C1,N,E2,4,N,0,0,N,Female,20,N,2.996,1.939,6.95,84.05,N,N,N,R2,1,N,11,N,0,0,N,N,0,0
C01038,2,25,N,N,N,0,0,N,C2,N,E3,1,N,0,0,N,Male,28,N,3.332,1.423,4.15,94.25,Y,Y,N,R3,5,N,23,N,0,0,N,N,0,0
C01039,3,62,Y,Y,Y,31.75,490,Y,C3,N,E3,21,N,0,0,Y,Female,144,N,4.97,1.658,5.25,81.05,Y,N,N,R1,2,N,15,Y,15.5,237.9,Y,Y,33.95,446.1
C01040,23,42,Y,N,N,18.75,1270,N,C1,Y,E3,0,Y,36.9,2630.5,N,Male,19,Y,2.944,3.256,25.95,1812.15,Y,N,N,R1,2,N,69,N,0,0,N,N,0,0
C01041,8,30,Y,Y,Y,13.25,290,Y,C3,N,E2,8,N,0,0,N,Female,41,N,3.714,1.808,6.1,119.95,N,N,N,R3,1,N,22,Y,22.75,441.25,Y,Y,21.35,467.05
C01042,12,59,Y,Y,N,40.75,2910,N,C2,N,E3,21,Y,36.45,2583.9,N,Male,65,N,4.174,3.545,34.65,2519.3,Y,Y,N,R1,6,N,72,N,0,0,N,N,0,0
C01043,18,49,Y,N,Y,20.75,875,Y,C3,N,E1,22,N,0,0,N,Female,66,N,4.19,2.152,8.6,376.7,Y,Y,N,R2,4,N,43,N,0,0,N,N,0,0
C01044,5,27,N,N,N,0,0,N,C1,N,E4,2,N,0,0,N,Female,26,N,3.258,1.723,5.6,30.35,Y,N,N,R2,5,N,6,Y,12,72.5,N,N,0,0
C01045,6,25,Y,N,N,7.5,375,N,C1,N,E1,5,N,0,0,N,Female,19,N,2.944,1.981,7.25,356.15,N,N,N,R2,3,N,50,N,0,0,N,N,0,0
C01046,10,73,Y,N,N,71,4350,N,C1,N,E1,21,N,0,0,N,Female,25,N,3.219,2.812,16.65,965.6,N,N,N,R3,1,Y,61,N,0,0,N,N,0,0
C01047,2,22,N,N,N,0,0,N,C1,Y,E2,2,N,0,0,N,Female,35,Y,3.555,0.501,1.65,1.65,N,N,N,R2,1,N,1,N,0,0,N,N,0,0
C01048,1,32,N,Y,Y,0,0,Y,C4,Y,E4,3,Y,41,245.65,Y,Female,71,Y,4.263,1.281,3.6,19.1,N,Y,Y,R3,2,N,7,Y,15.25,122.1,N,Y,28.05,157.15
C01049,10,37,Y,N,N,22,1350,N,C2,Y,E4,9,Y,35.05,2337.25,Y,Male,44,N,3.784,2.782,16.15,965.3,N,Y,N,R1,1,N,64,N,0,0,Y,N,0,0
C01050,22,45,Y,N,N,10.75,640,N,C2,Y,E3,11,N,0,0,Y,Male,83,N,4.419,3.296,27,1724.8,Y,Y,N,R1,2,N,67,N,0,0,N,N,0,0
C01051,17,37,Y,N,Y,9.5,480,N,C3,N,E2,10,N,0,0,Y,Male,101,N,4.615,2.705,14.95,736.85,Y,Y,N,R3,2,N,51,N,0,0,N,N,0,0
C01052,18,47,N,N,N,0,0,N,C1,N,E2,0,N,0,0,N,Female,35,N,3.555,2.481,11.95,390.6,Y,N,N,R1,2,N,31,N,0,0,N,N,0,0
C01053,19,56,Y,Y,Y,28.5,1630,Y,C4,Y,E4,11,Y,57.45,3404.1,Y,Female,51,Y,3.932,2.725,15.25,873.7,N,Y,Y,R3,1,N,60,N,0,0,Y,Y,67,4046.25
C01054,2,40,Y,N,N,4.75,80,N,C2,Y,E4,15,N,0,0,N,Male,209,N,5.342,1.974,7.2,172.1,N,Y,N,R3,1,N,20,N,0,0,N,N,0,0
C01055,5,37,Y,Y,Y,37.75,2305,Y,C4,Y,E4,8,Y,63.25,3521.45,Y,Male,64,Y,4.159,2.38,10.8,634.75,Y,Y,Y,R3,2,N,58,Y,58.75,3525.55,Y,Y,109.7,6444.95
C01056,34,61,Y,N,N,13.25,895,N,C2,N,E1,8,N,0,0,N,Female,61,N,4.111,3.309,27.35,1980.15,Y,Y,N,R3,3,N,72,N,0,0,N,N,0,0
C01057,14,40,Y,N,N,8.5,315,N,C1,N,E3,5,N,0,0,N,Female,19,N,2.944,1.619,5.05,178.9,Y,N,N,R2,2,N,33,N,0,0,N,N,0,0
C01058,6,31,Y,Y,Y,13,275,N,C3,N,E2,13,N,0,0,Y,Female,41,N,3.714,2.14,8.5,196.8,Y,N,N,R2,5,N,24,Y,20,480.7,N,N,0,0
C01059,4,38,Y,N,Y,7,40,N,C4,Y,E4,4,Y,38.35,250.3,N,Female,70,Y,4.248,1.348,3.85,26.65,N,Y,Y,R1,1,N,7,Y,19.25,127.5,Y,Y,17.7,129.55
C01060,21,48,Y,Y,Y,27.5,480,Y,C3,N,E3,2,N,0,0,Y,Male,45,N,3.807,2.37,10.7,192.15,Y,Y,N,R2,2,N,20,Y,33,645.65,Y,Y,29.4,528.3
C01061,28,48,N,N,N,0,0,N,C1,N,E1,2,N,0,0,N,Female,29,N,3.367,1.792,6,222.8,N,N,N,R3,1,N, ,N,0,0,N,N,0,0
C01062,4,41,Y,Y,N,6.75,100,N,C3,N,E2,3,N,0,0,Y,Female,32,N,3.466,2.534,12.6,208,N,N,N,R1,1,N,17,Y,9.5,168,N,N,0,0
C01063,8,27,Y,Y,Y,13.5,235,Y,C4,Y,E5,0,Y,44.85,675.65,Y,Male,16,N,2.773,1.696,5.45,102.75,N,N,Y,R1,1,N,16,Y,17.75,282.2,N,Y,33.9,524.2
C01064,19,45,Y,N,N,14.5,705,Y,C4,Y,E3,9,Y,34.35,1793.9,Y,Male,40,Y,3.689,2.134,8.45,512.65,Y,Y,N,R1,3,N,52,N,0,0,Y,Y,34.1,1740.7
C01065,23,46,Y,Y,Y,9.75,290,N,C3,Y,E4,13,N,0,0,Y,Female,144,Y,4.97,2.028,7.6,271.55,N,N,N,R2,1,N,31,Y,15.25,501.15,N,N,0,0
C01066,34,56,N,Y,Y,0,0,Y,C3,N,E2,0,N,0,0,Y,Male,34,Y,3.526,2.054,7.8,272.75,Y,Y,N,R2,3,N,38,N,0,0,N,Y,24.65,888.45
C01067,17,49,N,N,N,0,0,N,C4,N,E2,5,Y,39.15,620,Y,Female,41,Y,3.714,1.411,4.1,62.45,N,N,Y,R2,1,N,16,Y,14,260.05,Y,Y,31.8,521.35
